#query_sequence	candidate_DB_seqs(outliers)	candidate_DB_seqs_qualifying_percent_identity_cutoff	query_unrelated2DB	score_of_cut
OTU_97.41632	AJWZ01002193.94.1618;AB244773.1.1493;AB244771.1.1493;ACBX02000017.22857.24376;AB244770.1.1491;AB244772.1.1493;ACBX02000014.1230.2749;AB649279.1.1493;AB064923.1.1494;EU728712.1.1486;EU728757.1.1485;ACBX02000025.1.1217;CBXK010002068.363.1874;EU728740.1.1484;EU728752.1.1491;LT722678.1.1454;EU728732.1.1487	NA	NA	325.56690658503976
OTU_97.41646	BAAX01000752.408.1920;ABOU02000049.4536.6056;LG086260.2.1514;HZ486353.2.1514;AZJE01000017.49865.51385;AZJE01000010.133433.134953;AZJE01000019.81382.82902;CZBS01000001.376463.377973;FP929055.159.1677	NA	NA	16.828796022076858
OTU_97.41673	CP000140.2138973.2140467;CP000140.2872534.2874028;CP000140.416000.417494;JNHQ01000184.8.1440;CP000140.142361.143857;CP000140.4787729.4789225;ACUB01000068.1.1400;LARL01000150.1.1396;JNHQ01000190.1.1357;AB238925.1.1486;M86695.1.1539;EU136681.1.1911;AB238927.1.1486;AB238923.1.1486;AB238926.1.1486;EU728708.1.1478;AB238922.1.1488;CP000140.3411907.3413403;CP000140.3253636.3255132;AB238924.1.1486;CZAR01000037.27480.28953;KR364782.1.1484;CDRH01001199.128.1633;BABA01001649.892.2396;BAAZ01000703.1371.2875;KP944197.1.1431;LC033797.1.1486;AGZQ01000033.8984.10498;AGZQ01000017.129.1643;JQ606916.1.1417;AB117561.1.1493;GEEG01002153.1.1395;JQ607238.1.1426;JQ606931.1.1418;AJPU01000034.127207.128725;FTLH01000001.1658518.1660028;AGZP01000036.3707.5225;AJPU01000037.18517.20035;AB238928.1.1492;AB238929.1.1492;EU136685.1.2023;ABYH01000014.137.1655;AB261128.1.1492;FNVS01000030.3615.5146;AGES01000009.1340374.1341888;AGES01000002.1517833.1519347;AB574482.1.1489;EU728718.1.1446;AGES01000014.73256.74770;LT558809.1.2930;LT223609.1.1490;AB470344.1.1487;AB470343.1.1485;KX462878.1.1423;AB739697.1.1442	NA	NA	946.959750181164
OTU_97.41674	BAAU01000686.2038.3530;BAAY01001326.446.1936;BAAX01000205.681.2171;LQ500116.1.1474;BAAX01000042.422.1912;BABA01001765.248.1738;BABG01001611.30.1520;LQ500123.51.1533;LQ500117.1.1474;BAAX01000131.813.2303;BAAV01000571.2640.4130;BABA01001556.422.1912;LQ500131.1.1474;AJ413954.1.1462;X85022.1.1499;BABD01001073.183.1673;BABG01000480.1321.2811;BABG01000051.2348.3838;BAAY01002722.335.1825;BAAX01000694.431.1921;CYGL01005916.57.1552;BAAY01001463.1184.2674;HQ457025.1.1483;BAAY01000303.996.2486;EU728783.1.1433;JN713314.1.1504;AY169430.1.1474;CBXK010002535.1192.2697;EU728786.1.1477;DQ057482.1.1450;DQ057481.1.1439;FAUK01000014.218606.220097;LN846908.1.1491;DQ057467.1.1475	NA	NA	696.4393396500545
OTU_97.41677	AY126616.1.1493;EU136696.1.1944;AQHY01000028.339.1856;AB510703.1.1478	NA	NA	39.13560778185638
OTU_97.41681	AB238927.1.1486;AB238923.1.1486;AB238926.1.1486;ACUB01000068.1.1400;LARL01000150.1.1396;JNHQ01000190.1.1357;AB238925.1.1486;JNHQ01000184.8.1440;AB238924.1.1486;BAAZ01000703.1371.2875;KR364782.1.1484;EU728708.1.1478;BABA01001649.892.2396;CZAR01000037.27480.28953;CDRH01001199.128.1633;CP000140.2138973.2140467;CP000140.2872534.2874028;CP000140.416000.417494;LC033797.1.1486;AB117561.1.1493;AB238922.1.1488;CP000140.3411907.3413403;CP000140.3253636.3255132;JQ606916.1.1417;M86695.1.1539;CP000140.142361.143857;CP000140.4787729.4789225;JQ606931.1.1418;EU136681.1.1911;JQ607238.1.1426;GEEG01002153.1.1395	NA	NA	620.8803854074267
OTU_97.41688	CELP01000805.3695.5201;CZAF01000001.556013.557519;CZAC01000044.999.2505;CZAO01000004.122192.123698;CYYO01000004.82756.84262;CYZB01000007.3612.5118;CZAD01000019.36461.37967;EU136680.1.2019;BAAU01000536.1575.3081;CYZF01000001.433278.434784;ASSO01000012.330141.331655;AB050110.1.1425;AB510711.1.1477	NA	NA	159.59113429966965
OTU_97.41697	AJWZ01002193.94.1618;AB244773.1.1493;AB244771.1.1493;ACBX02000017.22857.24376;AB244770.1.1491;AB244772.1.1493;ACBX02000014.1230.2749;AB649279.1.1493;AB064923.1.1494;EU728712.1.1486;EU728757.1.1485;ACBX02000025.1.1217;CBXK010002068.363.1874;EU728740.1.1484;EU728752.1.1491;LT722678.1.1454;EU728732.1.1487	NA	NA	337.9451025454782
OTU_97.41706	BAAU01000536.1575.3081;CELP01000805.3695.5201;CZAF01000001.556013.557519;CZAC01000044.999.2505;CZAD01000019.36461.37967;CZAO01000004.122192.123698;CYYO01000004.82756.84262;CYZB01000007.3612.5118;CYZF01000001.433278.434784;LV534866.8.1386;FJ753769.1.1397;LF650953.8.1386;LF135379.8.1386;LG103725.8.1386;LF133347.8.1386;JQ607012.1.1416;JQ607304.1.1423;AB510711.1.1477;AB050110.1.1425;KP944146.1.1427;EU136680.1.2019;JX048342.1.1227;JX006272.1.1419;JQ606993.1.1417;JNHN01000179.537048.538433;HW066511.1.1490;JQ607438.1.1419;JQ607915.1.1414;JQ607949.1.1412;JQ607917.1.1422;JQ606974.1.1418;JN873344.1.1474;AB215082.1.1485;JX048092.1.1415;HZ486684.1.1341;JX048443.1.1415;BABD01000482.1904.3411;FNOD01000057.3565.5095;BABD01000526.1236.2742;ASSO01000012.330141.331655;ABFZ02000010.54.1555;ABFZ02000022.100210.101724;HZ485141.10.1516;LN907743.1.1476;AB510708.1.1476;JX048103.1.1420;BABB01000067.5995.7501;BAAU01001024.317.1823;JQ606994.1.1421;LC033792.1.1501;X83953.1.1342;JX048114.1.1422;BAJS01000049.3577.5109;LUYU01000009.3392.4896;AB547643.1.1486;AB363973.1.1415;JQ607986.1.1408	NA	NA	187.2384076173803
OTU_97.41718	AJWZ01002193.94.1618;ACBX02000014.1230.2749;AB649279.1.1493;AB244773.1.1493;AB064923.1.1494;AB244772.1.1493;AB244771.1.1493;ACBX02000017.22857.24376;AB244770.1.1491;EU728712.1.1486;EU728757.1.1485;ACBX02000025.1.1217;CBXK010002068.363.1874;EU728740.1.1484;EU728752.1.1491;LT722678.1.1454;EU728732.1.1487	NA	NA	323.88400980403276
OTU_97.41729	AFBP01000029.162.1691;AB370250.1.1494;LARC01000079.436.1820;CP015403.1230360.1231913	NA	NA	48.314887284403994
OTU_97.41730	ASTC01000037.211.1727;AB702937.1.1496;HW313920.1.1483;HW798623.1.1493;BAAZ01001521.295.1804;LF623579.1.1491;LF623612.1.1491;LF623590.4.1475;HW798611.1.1495;HW798599.4.1475;HW313926.4.1475;HW313948.1.1491;HW798588.1.1491;AP012044.1864519.1866052;AP012044.1260691.1262224;AP012044.420887.422420;FJ625861.27324.28847;LF652028.9.1518;LG104800.9.1518;LF134422.9.1518;HZ486081.9.1518;FJ625862.7160.8682;BAGW01000037.287.1796;HW798619.1.1493;LT558848.1.1494	NA	NA	511.02358906436166
OTU_97.41731	LT576387.1.1491;FJ269072.1.1480;HQ222286.1.1544;JN713204.1.1516;CP017269.3956984.3958508;JN688032.1.1445;AB730671.1.1509;AY442821.1.1512;JN713190.1.1519;JN713385.1.1516;FJ269085.1.1474;KF020711.1.1439;JN713307.1.1524;JN713189.1.1516;JN713308.1.1524;HQ222293.1.1555	NA	NA	135.04140479993112
OTU_97.41762	GU968166.1.1492;AGXT01000021.476267.477784;HZ485115.10.1518;HZ485100.10.1518;AB510705.1.1459;CS600342.5.1468;L16484.1.1468;AY652736.1.1451;AB050108.1.1455;AGXU01000010.481004.482520;X83952.1.1395;KP944116.1.1434;KP944115.1.1429;KX025133.1.1417	NA	NA	108.21067603781103
OTU_97.41767	HZ485108.9.1517;LN907744.1.1483;AE015928.4983424.4984906;AE015928.2340709.2342191;AE015928.3328965.3330446;AE015928.3034714.3036195;CP012937.5517779.5519304;CXSE01001446.1371.2879;M58763.1.1482;CVOZ01000063.228971.230480;EU136679.1.1995;AB510710.1.1461;AB050109.1.1426;CZBI01000005.3650.5158;L16489.1.1475;KP944123.1.1436;AGDG01000041.493.2001;CZAE01000003.99809.101321;JQ607157.1.1414;KP944119.1.1432;JX006697.1.1410;JQ606901.1.1421;AY319395.1.1449;JX006625.1.1415;JQ607032.1.1412;JQ606972.1.1418;JQ606959.1.1417;JQ607143.1.1401;JQ606910.1.1424;JQ607082.1.1425;JQ606976.1.1418;JQ607060.1.1412;JQ607043.1.1414;JQ608299.1.1419;JX006297.1.1423;JQ608257.1.1414;JQ606983.1.1424;JQ606892.1.1428;JQ607127.1.1359;JQ606939.1.1420;JQ607066.1.1428;JQ607067.1.1417;AB547640.1.1475;JQ607099.1.1411;JQ607686.1.1411;GQ496624.1.1458;JX048256.1.1388;JQ607692.1.1411;GQ496623.1.1463;JX048503.1.1409;JQ608205.1.1410;JQ608216.1.1420;JQ608100.1.1418	NA	NA	505.78555603484165
OTU_97.41772	CP008741.391903.393445;ABWZ01000093.3557.5076;CP007619.4541152.4542694;CP007619.2713921.2715463;CP009057.2296841.2298384;CP008741.698758.700300;CP008741.4470567.4472116;CP007619.4881337.4882879;CP007619.3821131.3822673;CP008741.2205585.2207127;CP007619.2423834.2425376;CP008741.2118731.2120273;CP007619.663681.665223;AB242142.1.1493;AB242143.1.1490;CP008741.2636685.2638227;CP007619.4433201.4434743;CP009057.4969468.4971009;ASSN01000031.1609.3124;CP000139.4430477.4431986;ADKO01000087.185.1693;LG103726.1.1507;LG085034.1.1507;LF135380.1.1507;HZ485127.1.1507;AB510712.1.1489;EU136687.1.1985;CP000139.647842.649351;CP000139.4743140.4744649;CP000139.2587720.2589229;CP000139.2095441.2096950;CP000139.346743.348252;AGXZ01000020.342567.344082;CP000139.2183533.2185042;AJ867050.1.1476;CS600343.12.1518;M58762.1.1533;AJ867043.1.1457;AJ867044.1.1475;AJ867042.1.1475;KP944149.1.1433;AB050111.1.1397;JQ606944.1.1418;JQ607246.1.1418;JQ607114.1.1418;JQ607451.1.1421;JQ607271.1.1416;JQ607149.1.1411;JQ607257.1.1414;JQ606920.1.1421;JQ607305.1.1446;JQ607625.1.1415;JQ607294.1.1425;JQ607243.1.1431;JQ607429.1.1424;JX006258.1.1422;JX048138.1.1422;JX048110.1.1435;JX006390.1.1422;JX006397.1.1422	NA	NA	1334.7228597143458
OTU_97.41810	ASTC01000037.211.1727;HW313920.1.1483;AB702937.1.1496;HW798623.1.1493;LF623590.4.1475;HW798611.1.1495;HW798599.4.1475;HW313926.4.1475;LF623612.1.1491;HW313948.1.1491;FJ625862.7160.8682;BAGW01000037.287.1796;HW798619.1.1493;FJ625861.27324.28847;LF623579.1.1491;HW798588.1.1491;AP012044.1864519.1866052;AP012044.1260691.1262224;AP012044.420887.422420;LF652028.9.1518;LG104800.9.1518;LF134422.9.1518;HZ486081.9.1518;EU728724.1.1426	NA	NA	443.9606891868352
OTU_97.4184	BABB01000067.5995.7501;BAAU01001024.317.1823;ABFZ02000022.100210.101724;HZ485141.10.1516;FNOD01000057.3565.5095;ABFZ02000010.54.1555;LC033792.1.1501;BABD01000526.1236.2742;LN907743.1.1476;AB510708.1.1476;ABFZ02000011.1.1404;EU136684.1.1926;X83953.1.1342;FQWK01000014.251.1781;LF650911.10.1516;LF135337.10.1516;LV534824.10.1516;HZ485083.10.1516;AB547638.1.1488;BAJK01000111.3667.5173;ARFR01000003.2.1263;BAKJ01000105.14.1519	NA	NA	221.59394716721545
OTU_97.41853	CELP01000805.3695.5201;CZAF01000001.556013.557519;CZAC01000044.999.2505;CZAO01000004.122192.123698;CYYO01000004.82756.84262;CYZB01000007.3612.5118;EU136680.1.2019;CZAD01000019.36461.37967;BAAU01000536.1575.3081;CYZF01000001.433278.434784;ASSO01000012.330141.331655;AB050110.1.1425;AB510711.1.1477	NA	NA	171.96504279050987
OTU_97.41859	JNHQ01000184.8.1440;AB238927.1.1486;AB238923.1.1486;AB238926.1.1486;ACUB01000068.1.1400;LARL01000150.1.1396;JNHQ01000190.1.1357;AB238925.1.1486;AB238924.1.1486;EU728708.1.1478;KR364782.1.1484;BAAZ01000703.1371.2875;BABA01001649.892.2396;CZAR01000037.27480.28953;CP000140.2138973.2140467;CP000140.2872534.2874028;CP000140.416000.417494;CDRH01001199.128.1633;AB238922.1.1488;CP000140.3411907.3413403;CP000140.3253636.3255132;LC033797.1.1486;M86695.1.1539;CP000140.142361.143857;CP000140.4787729.4789225;EU136681.1.1911;AB117561.1.1493;JQ607568.1.1411;JQ607084.1.1412;JQ606916.1.1417;JQ607238.1.1426;JQ606931.1.1418;JQ607108.1.1412	NA	NA	715.8309939914325
OTU_97.41905	AGXU01000010.481004.482520;AGXT01000021.476267.477784;HZ485115.10.1518;HZ485100.10.1518;GU968166.1.1492;AB510705.1.1459;AY652736.1.1451;CS600342.5.1468;L16484.1.1468	NA	NA	69.32053861267195
OTU_97.4191	LN998062.1.1487;CVRO01000002.52.1555;JX101690.1.1488;LTZJ01000001.97.1609;DQ057480.1.1449;ABIK02000013.103269.104574;ABIK02000003.44069.45469;AB818948.1.1486;X75908.1.1388;X73441.1.1519	NA	NA	29.18289883747002
OTU_97.4192	FKLA01000009.186857.188363;ACEC01000059.3517.5032;LG085265.3.1510;HZ485358.3.1510;FNWA01000005.212.1718;FNWA01000006.3994.5500;Y18181.1.1435	NA	NA	5.806895855917901
OTU_97.41937	AB510712.1.1489;EU136687.1.1985;CP000139.647842.649351;CP000139.2587720.2589229;CP000139.2095441.2096950;CP000139.346743.348252;ADKO01000087.185.1693;CP000139.4430477.4431986;AGXZ01000020.342567.344082;CP000139.2183533.2185042;AJ867050.1.1476;ASSN01000031.1609.3124;LG103726.1.1507;LG085034.1.1507;LF135380.1.1507;HZ485127.1.1507;CP000139.4743140.4744649;CS600343.12.1518;M58762.1.1533;AJ867042.1.1475;AJ867044.1.1475;AB050111.1.1397;AJ867043.1.1457;KP944149.1.1433;JQ607246.1.1418;JQ607451.1.1421;JQ607257.1.1414;JQ607271.1.1416;JQ607149.1.1411;JQ606944.1.1418;JQ606920.1.1421;JQ607114.1.1418;JQ607305.1.1446;JQ607625.1.1415;CP008741.391903.393445;JQ607294.1.1425;JQ607243.1.1431;JX006258.1.1422;ABWZ01000093.3557.5076;CP007619.4541152.4542694;CP007619.2713921.2715463;CP009057.2296841.2298384;CP008741.698758.700300;CP008741.4470567.4472116;CP007619.4881337.4882879;CP007619.3821131.3822673;CP008741.2205585.2207127;CP007619.4433201.4434743;CP007619.2423834.2425376;CP008741.2118731.2120273;CP007619.663681.665223;AB242142.1.1493;AB242143.1.1490;JQ607429.1.1424;CP008741.2636685.2638227;JX006390.1.1422;JX048138.1.1422;JX048110.1.1435;JX006397.1.1422;CP009057.4969468.4971009;JX048287.1.1404;JQ607431.1.1420	NA	NA	1302.028418239548
OTU_97.41948	CP000140.142361.143857;CP000140.4787729.4789225;CZAR01000037.27480.28953;EU136681.1.1911;CDRH01001199.128.1633;KR364782.1.1484;BABA01001649.892.2396;BAAZ01000703.1371.2875;AB238924.1.1486;CP000140.2138973.2140467;CP000140.2872534.2874028;CP000140.416000.417494;AB238922.1.1488;CP000140.3411907.3413403;CP000140.3253636.3255132;JNHQ01000184.8.1440;ACUB01000068.1.1400;LARL01000150.1.1396;JNHQ01000190.1.1357;AB238925.1.1486;EU728708.1.1478;AB238927.1.1486;AB238923.1.1486;AB238926.1.1486;LC033797.1.1486;M86695.1.1539;AB117561.1.1493;KP944197.1.1431;AGZQ01000033.8984.10498;AGZQ01000017.129.1643;JQ606916.1.1417;JQ607238.1.1426;JQ606931.1.1418;FTLH01000001.1658518.1660028;GEEG01002153.1.1395;FNVS01000030.3615.5146;LT558809.1.2930;AB574482.1.1489;AGES01000002.1517833.1519347;LT223609.1.1490;AJPU01000034.127207.128725;AGZP01000036.3707.5225;AJPU01000037.18517.20035;ABYH01000014.137.1655;AB261128.1.1492;AB238928.1.1492;AB739697.1.1442;AB238929.1.1492;EU136685.1.2023;KX462878.1.1423;AGES01000014.73256.74770;EU728718.1.1446;AGES01000009.1340374.1341888;AB470344.1.1487;AB470343.1.1485;LT725663.1.1450;FUFV01000048.87.1597;FQSE01000007.1631802.1633308	NA	NA	1027.8105915270935
OTU_97.41980	AQHY01000028.339.1856;AY126616.1.1493;EU136696.1.1944;AB510703.1.1478;HZ485137.1.1350	NA	NA	56.27834438130412
OTU_97.41989	AGXT01000021.476267.477784;HZ485115.10.1518;HZ485100.10.1518;GU968166.1.1492;AB510705.1.1459;AY652736.1.1451;CS600342.5.1468;L16484.1.1468;AGXU01000010.481004.482520;AB050108.1.1455;X83952.1.1395;EU136682.1.1435;KX025133.1.1417;KP944116.1.1434;KP944115.1.1429;JX006475.1.1409	NA	NA	123.1391366847538
OTU_97.420	LF652028.9.1518;LG104800.9.1518;LF134422.9.1518;HZ486081.9.1518;AP012044.1864519.1866052;AP012044.1260691.1262224;AP012044.420887.422420;AB238598.1.1453	NA	NA	129.15458376499373
OTU_97.42025	DQ057480.1.1449;ABIK02000013.103269.104574;ABIK02000003.44069.45469;AB818948.1.1486;FOIN01000080.104.1634;X73441.1.1519;AB910744.1.1488;X75908.1.1388;Y18188.1.1489;ABFX02000008.225014.226528;AB595128.1.1488;AY699288.1.1524;JMLH01000122.103.1607;DQ100445.1.1484;LTZJ01000001.97.1609;HZ485368.8.1515;M23731.1.1480;JX101690.1.1488;X73440.1.1526;BBDT01000057.3432.4945;CVRO01000002.52.1555;AB030218.1.1486;JQ608057.1.1427;JQ608292.1.1416;AB030219.1.1485	NA	NA	372.2326950533852
OTU_97.4204	LT598546.1.1487;CYZM01000020.534.2044;JN713382.1.1517;LT598567.1.1494;MJII01000001.3039866.3041405;LN870298.1.1495;AWSS01000025.3977.5496;ADDX02000003.990319.991837;AGCK01000014.389.1908;AB702938.1.1497;LN998060.1.1495;GU968170.1.1471;AYJP01000025.476.1994;AYJP01000030.3867.5385;AYJP01000005.456678.458196;CXRW01001441.343.1854;CWHM01000069.3748.5259;AB702939.1.1497;HQ452853.1.1464;AB702936.1.1497;CP015406.1079531.1081069;CWJP01000006.3412.4922;KC311367.1.1475;FJ269104.1.1492;KM462017.1.1519;JN713225.1.1519;BABA01006862.484.1995;Y18187.1.1550;KM462055.1.1519;GM884217.1.1507;GM884489.1.1507;AY136666.1.1483;HW313913.1.1460	NA	NA	457.1992324032399
OTU_97.42081	JNHQ01000184.8.1440;AB238923.1.1486;ACUB01000068.1.1400;LARL01000150.1.1396;JNHQ01000190.1.1357;AB238925.1.1486;CP000140.2138973.2140467;CP000140.2872534.2874028;CP000140.416000.417494;AB238927.1.1486;AB238926.1.1486;EU728708.1.1478;AB238924.1.1486;AB238922.1.1488;CP000140.3411907.3413403;CP000140.3253636.3255132;KR364782.1.1484;BAAZ01000703.1371.2875;CZAR01000037.27480.28953;CDRH01001199.128.1633;M86695.1.1539;CP000140.142361.143857;CP000140.4787729.4789225;BABA01001649.892.2396;EU136681.1.1911;LC033797.1.1486;JQ607568.1.1411;AB117561.1.1493;JQ607084.1.1412;JQ606916.1.1417;JQ607238.1.1426;KP944197.1.1431;JQ606931.1.1418;JQ607108.1.1412;GEEG01002153.1.1395	NA	NA	684.2580095608155
OTU_97.42086	JNHQ01000184.8.1440;AB238923.1.1486;ACUB01000068.1.1400;LARL01000150.1.1396;JNHQ01000190.1.1357;AB238925.1.1486;AB238927.1.1486;AB238926.1.1486;EU728708.1.1478;AB238924.1.1486;KR364782.1.1484;BAAZ01000703.1371.2875;CZAR01000037.27480.28953;CP000140.2138973.2140467;CP000140.2872534.2874028;CP000140.416000.417494;CDRH01001199.128.1633;BABA01001649.892.2396;AB238922.1.1488;CP000140.3411907.3413403;CP000140.3253636.3255132;LC033797.1.1486;M86695.1.1539;CP000140.142361.143857;CP000140.4787729.4789225;EU136681.1.1911;AB117561.1.1493;JQ606916.1.1417;JQ607238.1.1426;JQ606931.1.1418	NA	NA	600.5064017134082
OTU_97.421	BABA01004494.37.1528;MEHD01000002.135.1674;MEHE01000012.135.1674;MEHC01000048.181.1720;EU728700.1.1431;CP003040.25465.26999;CP003040.1035384.1036918;CP003040.625894.627428;CYZJ01000002.353627.355138;AB661434.1.1493;AY699283.1.1524;ACTP02000011.422074.423593;LARJ01000053.431.1762;CZBC01000011.231486.232997;CYYC01000009.526.2035;CVRR01000056.45.1566;MEHB01000041.181.1720	NA	NA	5.4900009669045176
OTU_97.4212	ADDX02000003.990319.991837;CWHM01000069.3748.5259;LN998060.1.1495;AWSS01000025.3977.5496;CXRW01001441.343.1854;AGCK01000014.389.1908;LT598567.1.1494;GU968170.1.1471;HQ452853.1.1464;CYZM01000020.534.2044;Y18187.1.1550;BABA01006862.484.1995;AY730662.1.1484;CP015406.1079531.1081069;EU541437.1.1486;CWJP01000006.3412.4922;LF651527.1.1465;AY136666.1.1483;AY724678.1.1465;AY730663.1.1465;EU874848.1.1460;LN870298.1.1495;AB702939.1.1497;AB702936.1.1497;AB702938.1.1497;LT598546.1.1487;JQ608065.1.1421;AYJP01000025.476.1994;AYJP01000030.3867.5385;AYJP01000005.456678.458196;JN713382.1.1517;JN688035.1.1455;MJII01000001.3039866.3041405;KM462017.1.1519;JN688038.1.1450;KM462055.1.1519;JN713225.1.1519;GM884217.1.1507;GM884489.1.1507;HW313913.1.1460;JQ599692.1.1483;JQ599653.1.1483;FJ269104.1.1492;KC311367.1.1475	NA	NA	662.6203282270853
OTU_97.42121	AFBP01000029.162.1691;AB370250.1.1494;LARC01000079.436.1820;CP015403.1230360.1231913	NA	NA	51.82677619984133
OTU_97.42154	AB238923.1.1486;ACUB01000068.1.1400;LARL01000150.1.1396;JNHQ01000190.1.1357;AB238925.1.1486;JNHQ01000184.8.1440;AB238927.1.1486;AB238926.1.1486;EU728708.1.1478;AB238924.1.1486;CP000140.2138973.2140467;CP000140.2872534.2874028;CP000140.416000.417494;BAAZ01000703.1371.2875;CZAR01000037.27480.28953;CDRH01001199.128.1633;BABA01001649.892.2396;KR364782.1.1484;AB238922.1.1488;LC033797.1.1486;CP000140.3411907.3413403;CP000140.3253636.3255132;M86695.1.1539;CP000140.142361.143857;CP000140.4787729.4789225;EU136681.1.1911;AB117561.1.1493;JQ606916.1.1417;JQ607238.1.1426;JQ606931.1.1418;GEEG01002153.1.1395;AGZQ01000033.8984.10498;AGZQ01000017.129.1643;KP944197.1.1431;EU728718.1.1446;FNVS01000030.3615.5146;AGES01000009.1340374.1341888;AGES01000002.1517833.1519347;AB574482.1.1489;AJPU01000034.127207.128725;AJPU01000037.18517.20035;AB238928.1.1492;AB238929.1.1492;EU136685.1.2023;AGES01000014.73256.74770;LT558809.1.2930;FTLH01000001.1658518.1660028;LT223609.1.1490;AB470344.1.1487;AB470343.1.1485;AGZP01000036.3707.5225;ABYH01000014.137.1655;AB261128.1.1492;AB739697.1.1442;FUFV01000048.87.1597;LT725663.1.1450	NA	NA	929.8981938079723
OTU_97.42170	BAAX01000131.813.2303;LQ500123.51.1533;X85022.1.1499;AJ413954.1.1462;BAAU01000686.2038.3530;LQ500131.1.1474;BAAX01000205.681.2171;HQ457025.1.1483;BAAY01001326.446.1936;BAAX01000042.422.1912;BABA01001765.248.1738;BABG01001611.30.1520;LQ500116.1.1474;BABA01001556.422.1912;LQ500117.1.1474;BABD01001073.183.1673;BABG01000480.1321.2811;BAAY01002722.335.1825;BAAX01000694.431.1921;BAAV01000571.2640.4130;BAAY01000303.996.2486;CYGL01005916.57.1552;BABG01000051.2348.3838;BAAY01001463.1184.2674;EU728783.1.1433;JN713314.1.1504;AY169430.1.1474	NA	NA	666.069835056056
OTU_97.42212	GU968166.1.1492;AGXT01000021.476267.477784;HZ485115.10.1518;HZ485100.10.1518;AB510705.1.1459;AY652736.1.1451;CS600342.5.1468;L16484.1.1468;AGXU01000010.481004.482520;X83952.1.1395;AB050108.1.1455;KP944116.1.1434;KP944115.1.1429;KX025133.1.1417;KX025135.1.1430;JX006475.1.1409;EU136682.1.1435	NA	NA	151.45659545701074
OTU_97.42241	ACIM02000001.564708.566263;AB626632.1.1530;ACIM02000001.1245177.1246733;AY162469.1.1524;ACIM02000001.828416.829972;AF287787.1.1541;GU401492.1.1493;JN713211.1.1560;AB626634.1.1465;AF287786.1.1532;AF481210.1.1524;LSDR01000051.85.1641;CYZS01000414.159.1705	NA	NA	193.5870678287829
OTU_97.42252	CP000140.2138973.2140467;CP000140.2872534.2874028;CP000140.416000.417494;JNHQ01000184.8.1440;ACUB01000068.1.1400;LARL01000150.1.1396;JNHQ01000190.1.1357;AB238925.1.1486;AB238927.1.1486;AB238923.1.1486;AB238926.1.1486;EU728708.1.1478;CDRH01001199.128.1633;AB238924.1.1486;CP000140.142361.143857;CP000140.4787729.4789225;CZAR01000037.27480.28953;KR364782.1.1484;EU136681.1.1911;M86695.1.1539;BABA01001649.892.2396;BAAZ01000703.1371.2875;AB238922.1.1488;CP000140.3411907.3413403;CP000140.3253636.3255132;LC033797.1.1486;AB117561.1.1493;KP944197.1.1431;JQ606916.1.1417;AGZQ01000033.8984.10498;AGZQ01000017.129.1643;JQ607238.1.1426;GEEG01002153.1.1395;JQ606931.1.1418;AJPU01000034.127207.128725;AGZP01000036.3707.5225;AJPU01000037.18517.20035;AB238928.1.1492;FTLH01000001.1658518.1660028;AB238929.1.1492;EU136685.1.2023;ABYH01000014.137.1655;AB261128.1.1492;EU728718.1.1446;FNVS01000030.3615.5146;AB574482.1.1489;AGES01000002.1517833.1519347;LT558809.1.2930;AGES01000009.1340374.1341888;LT223609.1.1490;AGES01000014.73256.74770;AB739697.1.1442;AB470344.1.1487;AB470343.1.1485;FQSE01000007.1631802.1633308;FUFV01000048.87.1597;KX462878.1.1423	NA	NA	1058.9605553255387
OTU_97.42260	AJWZ01002193.94.1618;AB244773.1.1493;AB244771.1.1493;ACBX02000017.22857.24376;AB244770.1.1491;AB244772.1.1493;ACBX02000014.1230.2749;AB649279.1.1493;AB064923.1.1494;EU728712.1.1486;EU728757.1.1485;ACBX02000025.1.1217;CBXK010002068.363.1874;EU728740.1.1484;EU728752.1.1491;LT722678.1.1454;EU728732.1.1487	NA	NA	333.0054250512512
